Area Type,Area Name,Date,Industry Title,Seasonally Adjusted (Y/N),Current Employment
County,Ventura County,06/1/2013,      Financial Activities,N,18700
County,Ventura County,06/1/2013,          Transportation and Warehousing,N,4700
County,Ventura County,06/1/2013,Total Nonfarm,N,288500
County,Ventura County,06/1/2013,State Government Educational Services,N,1200
County,Ventura County,06/1/2013,Total Private,N,243800
County,Ventura County,06/1/2013,Goods Producing,N,37700
County,Ventura County,06/1/2013,"Total, All Industries",N,317200
County,Ventura County,06/1/2013,Total Farm,N,28700
County,Ventura County,06/1/2013,      Mining and Logging,N,1200
County,Ventura County,06/1/2013,Total State and Local Government,N,37700
County,Ventura County,06/1/2013,State Government,N,2800
County,Ventura County,06/1/2013,Construction,N,12400
County,Ventura County,06/1/2013,County Government,N,8700
County,Ventura County,06/1/2013,Retail Trade,N,37600
County,Ventura County,06/1/2013,Special Districts plus Tribes,N,2400
County,Ventura County,06/1/2013,          Food and Beverage Retailers,N,8200
County,Ventura County,06/1/2013,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",N,5300
County,Ventura County,06/1/2013,"        Transportation, Warehousing, and Utilities",N,5800
County,Ventura County,06/1/2013,      Information,N,5400
County,Ventura County,06/1/2013,General Merchandise Retailers,N,6400
County,Ventura County,06/1/2013,State Government Excluding Education,N,1600
County,Ventura County,06/1/2013,Local Government Educational Services,N,19300
County,Ventura County,06/1/2013,Local Government excluding Educational Services,N,15600
County,Ventura County,06/1/2013,City Government,N,4500
County,Ventura County,06/1/2013,Department of Defense,N,4700
County,Ventura County,06/1/2013,Local Government,N,34900
County,Ventura County,06/1/2013,"     Mining, Logging and Construction",N,13600
County,Ventura County,06/1/2013,Total Nonfarm,Y,288300
County,Ventura County,07/1/2013,Real Estate and Rental and Leasing,N,4400
County,Ventura County,07/1/2013,"        Professional, Scientific, and Technical Services",N,16000
County,Ventura County,07/1/2013,      Professional and Business Services,N,43000
County,Ventura County,07/1/2013,Federal Government,N,7000
County,Ventura County,07/1/2013,Other Services,N,9800
County,Ventura County,07/1/2013,          Insurance Carriers and Related Activities,N,4200
County,Ventura County,07/1/2013,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,9200
County,Ventura County,07/1/2013,      Leisure and Hospitality,N,34200
County,Ventura County,07/1/2013,"Trade, Transportation, and Utilities",N,56300
County,Ventura County,07/1/2013,Durable Goods,N,18200
County,Ventura County,07/1/2013,Service-Providing,N,247300
County,Ventura County,07/1/2013,          Computer and Electronic Product Manufacturing,N,5200
County,Ventura County,07/1/2013,Chemical Manufacturing,N,2000
County,Ventura County,07/1/2013,Non-durable Goods,N,6000
County,Ventura County,07/1/2013,Specialty Trade Contractors,N,8500
County,Ventura County,07/1/2013,        Finance and Insurance,N,14400
County,Ventura County,07/1/2013,Government,N,40500
County,Ventura County,07/1/2013,        Accommodation and Food Services,N,29000
County,Ventura County,07/1/2013,          Federal Government excluding Department of Defense,N,2300
County,Ventura County,07/1/2013,      Private Education and Health Services,N,39100
County,Ventura County,07/1/2013,Employment Services,N,9400
County,Ventura County,07/1/2013,Management of Companies and Enterprises,N,7600
County,Ventura County,07/1/2013,          Administrative and Support Services,N,18600
County,Ventura County,07/1/2013,Administrative and Support and Waste and Remediation Services,N,19400
County,Ventura County,07/1/2013,Wholesale Trade,N,12600
County,Ventura County,07/1/2013,Manufacturing,N,24200
County,Ventura County,07/1/2013,Private Service Providing,N,206800
County,Ventura County,07/1/2013,      Financial Activities,N,18800
County,Ventura County,07/1/2013,          Transportation and Warehousing,N,4800
County,Ventura County,07/1/2013,Total Nonfarm,N,285300
County,Ventura County,07/1/2013,State Government Educational Services,N,900
County,Ventura County,07/1/2013,Goods Producing,N,38000
County,Ventura County,07/1/2013,Total Private,N,244800
County,Ventura County,07/1/2013,"Total, All Industries",N,310700
County,Ventura County,07/1/2013,      Mining and Logging,N,1200
County,Ventura County,07/1/2013,Total Farm,N,25400
County,Ventura County,07/1/2013,County Government,N,8800
County,Ventura County,07/1/2013,Construction,N,12600
County,Ventura County,07/1/2013,State Government,N,2500
County,Ventura County,07/1/2013,Total State and Local Government,N,33500
County,Ventura County,07/1/2013,Retail Trade,N,37800
County,Ventura County,07/1/2013,Special Districts plus Tribes,N,2400
County,Ventura County,07/1/2013,      Information,N,5600
County,Ventura County,07/1/2013,"        Transportation, Warehousing, and Utilities",N,5900
County,Ventura County,07/1/2013,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",N,5400
County,Ventura County,07/1/2013,          Food and Beverage Retailers,N,8100
County,Ventura County,07/1/2013,General Merchandise Retailers,N,6300
County,Ventura County,07/1/2013,State Government Excluding Education,N,1600
County,Ventura County,07/1/2013,Local Government excluding Educational Services,N,15400
County,Ventura County,07/1/2013,Local Government Educational Services,N,15600
County,Ventura County,07/1/2013,City Government,N,4200
County,Ventura County,07/1/2013,Local Government,N,31000
County,Ventura County,07/1/2013,Department of Defense,N,4700
County,Ventura County,07/1/2013,"     Mining, Logging and Construction",N,13800
County,Ventura County,07/1/2013,Total Nonfarm,Y,289400
County,Ventura County,08/1/2013,Real Estate and Rental and Leasing,N,4400
County,Ventura County,08/1/2013,      Professional and Business Services,N,43000
County,Ventura County,08/1/2013,"        Professional, Scientific, and Technical Services",N,16000
County,Ventura County,08/1/2013,Other Services,N,9800
County,Ventura County,08/1/2013,Federal Government,N,7000
County,Ventura County,08/1/2013,          Insurance Carriers and Related Activities,N,4200
County,Ventura County,08/1/2013,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,9400
County,Ventura County,08/1/2013,      Leisure and Hospitality,N,34400
County,Ventura County,08/1/2013,"Trade, Transportation, and Utilities",N,56300
County,Ventura County,08/1/2013,Durable Goods,N,18200
County,Ventura County,08/1/2013,          Computer and Electronic Product Manufacturing,N,5200
County,Ventura County,08/1/2013,Service-Providing,N,248900
County,Ventura County,08/1/2013,Chemical Manufacturing,N,1900
County,Ventura County,08/1/2013,Specialty Trade Contractors,N,8600
County,Ventura County,08/1/2013,Non-durable Goods,N,6100
County,Ventura County,08/1/2013,        Finance and Insurance,N,14500
County,Ventura County,08/1/2013,          Federal Government excluding Department of Defense,N,2300
County,Ventura County,08/1/2013,        Accommodation and Food Services,N,29200
County,Ventura County,08/1/2013,Government,N,41100
County,Ventura County,08/1/2013,      Private Education and Health Services,N,39900
County,Ventura County,08/1/2013,Management of Companies and Enterprises,N,7500
County,Ventura County,08/1/2013,Employment Services,N,9500
County,Ventura County,08/1/2013,Administrative and Support and Waste and Remediation Services,N,19500
County,Ventura County,08/1/2013,          Administrative and Support Services,N,18600
County,Ventura County,08/1/2013,Manufacturing,N,24300
County,Ventura County,08/1/2013,Wholesale Trade,N,12600
County,Ventura County,08/1/2013,Private Service Providing,N,207800
County,Ventura County,08/1/2013,      Financial Activities,N,18900
County,Ventura County,08/1/2013,          Transportation and Warehousing,N,4800
County,Ventura County,08/1/2013,Total Nonfarm,N,287100
County,Ventura County,08/1/2013,State Government Educational Services,N,1000
County,Ventura County,08/1/2013,Total Private,N,246000
County,Ventura County,08/1/2013,Goods Producing,N,38200
County,Ventura County,08/1/2013,"Total, All Industries",N,311800
County,Ventura County,08/1/2013,Total Farm,N,24700
County,Ventura County,08/1/2013,      Mining and Logging,N,1200
County,Ventura County,08/1/2013,Total State and Local Government,N,34100
County,Ventura County,08/1/2013,State Government,N,2600
County,Ventura County,08/1/2013,Construction,N,12700
County,Ventura County,08/1/2013,County Government,N,8900
County,Ventura County,08/1/2013,Retail Trade,N,37800
County,Ventura County,08/1/2013,Special Districts plus Tribes,N,2400
County,Ventura County,08/1/2013,          Food and Beverage Retailers,N,8100
County,Ventura County,08/1/2013,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",N,5600
County,Ventura County,08/1/2013,"        Transportation, Warehousing, and Utilities",N,5900
County,Ventura County,08/1/2013,      Information,N,5500
County,Ventura County,08/1/2013,General Merchandise Retailers,N,6200
County,Ventura County,08/1/2013,State Government Excluding Education,N,1600
County,Ventura County,08/1/2013,Local Government Educational Services,N,16000
County,Ventura County,08/1/2013,Local Government excluding Educational Services,N,15500
County,Ventura County,08/1/2013,City Government,N,4200
County,Ventura County,08/1/2013,Department of Defense,N,4700
County,Ventura County,08/1/2013,Local Government,N,31500
County,Ventura County,08/1/2013,"     Mining, Logging and Construction",N,13900
County,Ventura County,08/1/2013,Total Nonfarm,Y,289800
County,Ventura County,09/1/2013,Real Estate and Rental and Leasing,N,4400
County,Ventura County,09/1/2013,"        Professional, Scientific, and Technical Services",N,15900
County,Ventura County,09/1/2013,      Professional and Business Services,N,43000
County,Ventura County,09/1/2013,Federal Government,N,7000
County,Ventura County,09/1/2013,Other Services,N,9800
County,Ventura County,09/1/2013,          Insurance Carriers and Related Activities,N,4300
County,Ventura County,09/1/2013,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,9400
County,Ventura County,09/1/2013,      Leisure and Hospitality,N,34100
County,Ventura County,09/1/2013,      Financial Activities,N,18900
County,Ventura County,09/1/2013,"Trade, Transportation, and Utilities",N,55900
County,Ventura County,09/1/2013,Durable Goods,N,18200
County,Ventura County,09/1/2013,Service-Providing,N,250000
County,Ventura County,09/1/2013,          Computer and Electronic Product Manufacturing,N,5200
County,Ventura County,09/1/2013,Chemical Manufacturing,N,1900
County,Ventura County,09/1/2013,Specialty Trade Contractors,N,8600
County,Ventura County,09/1/2013,        Finance and Insurance,N,14500
County,Ventura County,09/1/2013,          Federal Government excluding Department of Defense,N,2300
County,Ventura County,09/1/2013,Government,N,42500
County,Ventura County,09/1/2013,        Accommodation and Food Services,N,29000
County,Ventura County,09/1/2013,      Private Education and Health Services,N,40300
County,Ventura County,09/1/2013,Employment Services,N,9500
County,Ventura County,09/1/2013,Management of Companies and Enterprises,N,7500
County,Ventura County,09/1/2013,          Administrative and Support Services,N,18700
County,Ventura County,09/1/2013,Administrative and Support and Waste and Remediation Services,N,19600
County,Ventura County,09/1/2013,Non-durable Goods,N,6200
County,Ventura County,09/1/2013,Wholesale Trade,N,12400
County,Ventura County,09/1/2013,Manufacturing,N,24400
County,Ventura County,09/1/2013,Private Service Providing,N,207500
County,Ventura County,09/1/2013,          Transportation and Warehousing,N,4800
County,Ventura County,09/1/2013,Total Nonfarm,N,288400
County,Ventura County,09/1/2013,State Government Educational Services,N,1200
County,Ventura County,09/1/2013,Goods Producing,N,38400
